abuse;status;unemrate;age;educ;married;famsize;white;northeast;midwest;south;cigtax;employ
0;3;5,099999905;34;12;1;3;1;1;0;0;18;1
0;2;5,099999905;35;12;1;5;1;1;0;0;18;0
0;3;5,099999905;47;12;1;2;1;1;0;0;18;1
0;3;5,099999905;37;10;1;3;1;1;0;0;18;1
1;3;3,299999952;25;10;1;2;1;1;0;0;26;1
0;3;5,300000191;46;12;0;1;1;0;0;0;10;1
0;3;5,300000191;55;12;1;3;1;0;0;0;10;1
0;3;5,300000191;51;9;1;2;1;0;0;0;10;1
0;3;5,300000191;45;14;0;1;1;0;0;0;10;1
0;3;5,300000191;27;3;0;2;1;0;0;0;10;1
0;3;5,300000191;39;6;0;1;1;0;0;0;10;1
0;3;5,800000191;25;12;1;3;1;0;0;1;12;1
1;3;5,800000191;35;12;1;3;1;0;0;1;12;1
0;3;5,800000191;27;12;1;2;1;0;0;1;12;1
0;3;5,800000191;27;12;1;2;0;0;0;1;12;1
0;3;5,800000191;48;12;1;3;1;0;0;1;12;1
0;3;5,300000191;51;16;1;3;1;0;0;0;10;1
0;3;5,300000191;37;18;1;3;1;0;0;0;10;1
0;3;5,300000191;30;12;1;4;1;0;0;0;10;1
0;3;5,300000191;59;12;1;7;0;0;0;0;10;1
0;3;5,300000191;45;16;1;2;1;0;0;0;10;1
0;3;5,300000191;29;13;1;6;1;0;0;0;10;1
0;1;5,300000191;55;5;1;1;0;0;0;0;10;0
1;3;5,300000191;49;16;1;2;1;0;0;0;10;1
0;3;5,300000191;54;15;1;3;0;0;0;0;10;1
0;3;5,300000191;34;14;0;1;1;0;0;0;10;1
0;1;5,300000191;58;12;0;1;1;0;0;0;10;0
0;3;5,300000191;34;16;1;1;1;0;0;0;10;1
0;3;5,300000191;49;16;1;3;0;0;0;0;10;1
0;3;5,300000191;25;16;1;3;1;0;0;0;10;1
0;3;5,300000191;42;18;1;1;1;0;0;0;10;1
0;3;5,300000191;40;14;1;3;0;0;0;0;10;1
0;3;5,300000191;54;14;1;4;1;0;0;0;10;1
0;3;5,300000191;28;16;0;1;1;0;0;0;10;1
0;3;5,300000191;27;16;0;3;1;0;0;0;10;1
0;3;5,300000191;35;18;0;1;1;0;0;0;10;1
0;3;5,300000191;46;12;0;1;1;0;0;0;10;1
0;3;5,300000191;28;12;1;2;1;0;0;0;10;1
0;3;5,300000191;53;14;1;2;0;0;0;0;10;1
0;3;5,300000191;33;16;1;4;1;0;0;0;10;1
0;3;5,300000191;34;12;0;1;0;0;0;0;10;1
0;3;5,300000191;27;16;0;1;1;0;0;0;10;1
0;3;5,300000191;45;12;0;1;1;0;0;0;10;1
0;3;5,300000191;47;16;1;5;1;0;0;0;10;1
0;3;5,300000191;35;16;1;5;1;0;0;0;10;1
0;3;5,300000191;35;16;1;2;1;0;0;0;10;1
0;3;5,300000191;36;14;1;2;1;0;0;0;10;1
0;3;5,300000191;28;18;1;2;1;0;0;0;10;1
0;1;5,300000191;37;13;1;4;1;0;0;0;10;0
0;3;5,300000191;41;18;1;1;1;0;0;0;10;1
0;3;5,300000191;34;16;0;1;0;0;0;0;10;1
0;3;5,300000191;26;12;1;2;0;0;0;0;10;1
0;3;5,300000191;47;14;1;2;1;0;0;0;10;1
0;3;5,300000191;35;12;1;3;1;0;0;0;10;1
0;3;5,300000191;54;14;1;2;1;0;0;0;10;1
0;1;5,300000191;43;12;1;2;1;0;0;0;10;0
0;3;5,300000191;33;16;1;4;0;0;0;0;10;1
0;3;5,300000191;46;10;1;4;1;0;0;0;10;1
1;3;5,300000191;32;14;0;1;1;0;0;0;10;1
0;3;5,300000191;27;9;1;1;1;0;0;0;10;1
0;3;5,300000191;29;17;1;3;1;0;1;0;10,5;1
0;3;5,300000191;28;12;1;4;1;0;1;0;10,5;1
0;1;5,300000191;43;8;0;2;1;0;1;0;10,5;0
0;1;5,300000191;26;17;0;1;1;0;1;0;10,5;0
0;3;5,300000191;53;12;1;3;1;0;1;0;10,5;1
0;3;5,300000191;42;12;1;2;1;0;1;0;10,5;1
0;3;4,199999809;46;12;1;5;1;1;0;0;21;1
0;3;4,199999809;49;12;1;4;1;1;0;0;21;1
0;3;4,199999809;53;12;1;3;1;1;0;0;21;1
1;3;4,199999809;40;12;0;2;1;1;0;0;21;1
0;3;4,199999809;56;18;1;2;1;1;0;0;21;1
0;3;4,199999809;34;18;1;4;1;1;0;0;21;1
0;3;4,199999809;39;18;1;5;1;1;0;0;21;1
0;3;4,199999809;27;14;1;2;1;1;0;0;21;1
0;3;4,199999809;36;12;1;4;1;1;0;0;21;1
1;1;4,199999809;28;12;0;3;1;1;0;0;21;0
0;3;4,199999809;35;12;1;5;1;1;0;0;21;1
0;1;4,199999809;45;16;1;4;1;1;0;0;21;0
0;3;4,199999809;45;12;1;4;1;1;0;0;21;1
1;3;4,199999809;48;12;1;3;1;1;0;0;21;1
0;3;4,199999809;42;18;1;5;1;1;0;0;21;1
0;3;4,199999809;29;12;1;2;1;1;0;0;21;1
0;3;4,199999809;45;12;1;3;1;1;0;0;21;1
0;3;4,199999809;46;17;0;1;1;1;0;0;21;1
0;3;4,199999809;39;14;1;4;1;1;0;0;21;1
1;3;6;27;12;1;5;1;0;1;0;14;1
1;3;6;33;13;1;1;1;0;1;0;14;1
0;1;6;57;12;1;3;1;0;1;0;14;0
0;3;6;27;12;1;2;1;0;1;0;14;1
0;3;6;41;12;1;6;1;0;1;0;14;1
0;3;6;37;14;1;4;1;0;1;0;14;1
0;3;6;52;12;1;2;1;0;1;0;14;1
0;3;6;29;12;1;3;1;0;1;0;14;1
0;3;6;32;16;1;1;1;0;1;0;14;1
0;3;7,199999809;45;14;1;3;1;0;0;1;16,5;1
0;3;7,199999809;55;9;1;3;0;0;0;1;16,5;1
0;1;7,199999809;42;6;0;1;1;0;0;1;16,5;0
0;1;7,199999809;32;15;1;1;1;0;0;1;16,5;0
1;3;4,199999809;27;14;0;1;1;1;0;0;21;1
0;1;6;46;9;1;1;0;0;1;0;14;0
1;1;6;53;10;1;1;0;0;1;0;14;0
0;3;6;55;12;1;1;1;0;1;0;14;1
0;1;6;53;10;1;1;1;0;1;0;14;0
0;2;6;47;11;1;2;0;0;1;0;14;0
0;3;6;59;9;1;1;1;0;1;0;14;1
0;3;6;46;12;1;1;1;0;1;0;14;1
0;3;6;39;10;0;1;1;0;1;0;14;1
0;3;3,799999952;39;12;1;5;1;1;0;0;25;1
1;3;3,799999952;49;14;1;4;1;1;0;0;25;1
0;3;7,900000095;34;16;1;3;1;0;0;1;3;1
0;3;7,900000095;30;12;1;1;1;0;0;1;3;1
0;3;7,900000095;29;12;1;5;0;0;0;1;3;1
0;2;7,900000095;51;18;1;2;1;0;0;1;3;0
1;3;4,900000095;29;16;0;1;1;0;0;0;23;1
1;3;4,900000095;32;16;0;1;1;0;0;0;23;1
0;3;4,900000095;25;10;0;1;1;0;0;0;23;1
0;2;4,900000095;40;12;1;4;1;0;0;0;23;0
1;3;4,900000095;34;12;1;4;1;0;0;0;23;1
0;3;4,900000095;32;18;1;2;1;0;0;0;23;1
0;3;4,900000095;55;18;1;2;1;0;0;0;23;1
0;3;4,900000095;35;13;1;6;1;0;0;0;23;1
0;3;4,199999809;41;12;1;2;1;1;0;0;21;1
0;3;4,199999809;45;14;1;4;1;1;0;0;21;1
0;3;4,199999809;25;17;0;1;1;1;0;0;21;1
0;3;4,199999809;30;12;0;3;1;1;0;0;21;1
1;3;4,199999809;54;12;1;4;1;1;0;0;21;1
0;3;7,699999809;30;12;1;3;1;0;0;1;21;1
0;3;7,699999809;46;13;1;5;1;0;0;1;21;1
0;3;7,699999809;37;10;1;1;1;0;0;1;21;1
0;3;7,699999809;30;12;0;1;1;0;0;1;21;1
0;3;7,699999809;41;10;1;2;1;0;0;1;21;1
0;3;7,699999809;34;12;1;4;1;0;0;1;21;1
0;3;7,699999809;41;14;1;4;1;0;0;1;21;1
0;3;7,699999809;25;12;0;1;1;0;0;1;21;1
0;1;7,699999809;27;14;0;3;1;0;0;1;21;0
0;3;7,699999809;34;10;1;5;1;0;0;1;21;1
1;3;7,699999809;56;12;1;3;1;0;0;1;21;1
0;3;4;26;18;1;4;1;0;1;0;38;1
0;3;4;31;12;0;1;1;0;1;0;38;1
0;3;4;57;8;1;3;1;0;1;0;38;1
0;3;4;25;12;0;1;1;0;1;0;38;1
0;3;4;30;12;1;2;1;0;1;0;38;1
0;3;4;35;14;0;1;1;0;1;0;38;1
0;3;4;30;16;0;1;1;0;1;0;38;1
0;3;4;57;12;0;1;1;0;1;0;38;1
0;3;4;37;9;1;4;1;0;1;0;38;1
1;3;4;34;12;1;4;1;0;1;0;38;1
0;3;4;28;12;1;5;1;0;1;0;38;1
0;3;3,900000095;44;11;1;3;1;0;0;1;2,5;1
0;3;3,900000095;44;10;1;3;1;0;0;1;2,5;1
0;3;3,900000095;27;16;0;1;1;0;0;1;2,5;1
0;3;3,900000095;51;10;1;2;1;0;0;1;2,5;1
0;3;3,900000095;35;14;1;2;1;0;0;1;2,5;1
0;3;7,300000191;49;12;1;4;1;0;0;1;20,5;1
0;3;7,300000191;37;16;1;4;0;0;0;1;20,5;1
0;3;7,300000191;41;16;1;5;1;0;0;1;20,5;1
0;3;7,300000191;48;14;1;2;0;0;0;1;20,5;1
0;3;7,300000191;28;12;1;4;1;0;0;1;20,5;1
0;3;7,300000191;32;13;1;4;1;0;0;1;20,5;1
0;3;7,300000191;29;12;1;4;1;0;0;1;20,5;1
1;3;7,300000191;37;12;1;2;1;0;0;1;20,5;1
0;2;7,300000191;32;11;1;4;0;0;0;1;20,5;0
0;3;7,300000191;40;12;1;5;0;0;0;1;20,5;1
0;3;7,300000191;53;12;1;4;0;0;0;1;20,5;1
0;3;7,300000191;45;12;1;2;0;0;0;1;20,5;1
1;3;7,300000191;28;12;0;1;1;0;0;1;20,5;1
0;3;7,300000191;35;14;1;6;0;0;0;1;20,5;1
0;3;7,300000191;37;17;1;4;0;0;0;1;20,5;1
1;3;7,300000191;39;18;1;2;1;0;0;1;20,5;1
0;3;7,300000191;37;17;1;4;1;0;0;1;20,5;1
0;2;7,300000191;35;16;1;4;1;0;0;1;20,5;0
0;3;7,300000191;30;15;1;3;1;0;0;1;20,5;1
0;3;7,300000191;28;9;0;1;1;0;0;1;20,5;1
0;3;7,300000191;41;15;1;3;1;0;0;1;20,5;1
0;3;7,300000191;37;18;1;2;1;0;0;1;20,5;1
0;3;7,300000191;40;18;1;6;0;0;0;1;20,5;1
0;3;7,300000191;32;6;1;5;1;0;0;1;20,5;1
0;3;7,300000191;55;11;1;2;0;0;0;1;20,5;1
0;3;7,300000191;30;14;0;1;0;0;0;1;20,5;1
0;3;7,300000191;32;12;1;4;1;0;0;1;20,5;1
0;3;7,300000191;46;8;1;4;1;0;0;1;20,5;1
0;3;7,300000191;28;12;1;3;1;0;0;1;20,5;1
0;3;7,300000191;29;16;1;2;0;0;0;1;20,5;1
0;3;7,300000191;34;18;0;1;1;0;0;1;20,5;1
0;3;7,300000191;43;16;0;1;1;0;0;1;20,5;1
0;3;7,300000191;35;12;1;2;1;0;0;1;20,5;1
0;3;7,300000191;28;2;1;4;1;0;0;1;20,5;1
0;3;7,300000191;28;11;1;5;1;0;0;1;20,5;1
0;3;7,300000191;27;12;1;3;1;0;0;1;20,5;1
0;3;7,300000191;35;12;1;4;1;0;0;1;20,5;1
0;3;7,300000191;31;12;1;4;1;0;0;1;20,5;1
0;3;7,300000191;26;12;0;3;1;0;0;1;20,5;1
0;3;7,300000191;34;12;1;4;1;0;0;1;20,5;1
0;3;7,300000191;35;16;1;4;0;0;0;1;20,5;1
0;3;7,300000191;38;13;1;4;1;0;0;1;20,5;1
0;3;7,300000191;41;16;1;4;0;0;0;1;20,5;1
0;3;7,300000191;33;12;0;1;1;0;0;1;20,5;1
0;3;7,300000191;27;12;1;4;1;0;0;1;20,5;1
0;3;6,199999809;36;18;1;2;1;0;0;0;31;1
1;3;6,199999809;43;18;1;4;1;0;0;0;31;1
0;3;6,199999809;25;12;1;2;1;0;0;0;31;1
0;3;6,199999809;27;12;1;1;1;0;0;0;31;1
0;3;6,199999809;48;13;1;3;1;0;0;0;31;1
0;3;6,199999809;45;15;1;1;1;0;0;0;31;1
0;3;6,199999809;36;12;0;1;1;0;0;0;31;1
0;3;6,199999809;52;14;1;3;1;0;0;0;31;1
0;1;6,199999809;29;12;1;2;1;0;0;0;31;0
1;3;6,199999809;39;14;1;1;1;0;0;0;31;1
0;3;6,199999809;42;14;1;2;1;0;0;0;31;1
0;3;6,199999809;31;18;0;1;1;0;0;0;31;1
0;3;6,199999809;49;18;1;4;1;0;0;0;31;1
0;3;6,199999809;47;16;1;1;1;0;0;0;31;1
1;3;6,199999809;33;13;0;1;1;0;0;0;31;1
0;3;6,199999809;47;12;1;2;1;0;0;0;31;1
0;2;6,199999809;32;12;1;5;1;0;0;0;31;0
0;3;6,199999809;39;13;1;3;1;0;0;0;31;1
0;3;6,199999809;25;12;1;2;1;0;0;0;31;1
0;3;6,199999809;38;16;1;3;1;0;0;0;31;1
0;3;6,199999809;51;13;1;2;1;0;0;0;31;1
1;3;6,199999809;54;15;1;2;1;0;0;0;31;1
0;1;6,199999809;29;13;0;1;1;0;0;0;31;0
0;3;6,199999809;34;18;0;1;1;0;0;0;31;1
1;3;3;37;13;0;1;1;1;0;0;26;1
0;1;3;29;18;1;2;1;1;0;0;26;0
0;1;3;29;3;0;2;1;1;0;0;26;0
0;3;3;27;16;1;2;1;1;0;0;26;1
0;3;3;49;12;1;3;1;1;0;0;26;1
0;3;3;38;12;1;2;1;1;0;0;26;1
0;3;3;40;6;1;5;1;1;0;0;26;1
0;3;3,599999905;31;14;1;4;1;0;0;1;2;1
0;3;3,599999905;39;14;1;4;1;0;0;1;2;1
0;3;3,599999905;42;13;1;4;1;0;0;1;2;1
0;3;3,599999905;37;12;1;4;1;0;0;1;2;1
1;3;3,599999905;30;12;1;1;1;0;0;1;2;1
0;3;3,599999905;30;12;1;1;1;0;0;1;2;1
0;3;3,599999905;31;14;1;3;1;0;0;1;2;1
0;3;7,599999905;49;9;1;3;1;0;1;0;21;1
1;3;7,599999905;40;12;0;1;1;0;1;0;21;1
0;3;7,599999905;33;18;1;4;1;0;1;0;21;1
0;3;7,599999905;42;16;1;4;1;0;1;0;21;1
0;3;7,599999905;33;16;1;4;1;0;1;0;21;1
0;3;7,599999905;45;18;1;4;1;0;1;0;21;1
0;3;7,599999905;38;12;1;4;1;0;1;0;21;1
0;3;7,300000191;29;16;1;2;1;0;0;1;20,5;1
0;3;7,300000191;37;18;1;4;1;0;0;1;20,5;1
1;3;7,300000191;54;18;1;2;1;0;0;1;20,5;1
0;3;7,300000191;32;17;1;2;1;0;0;1;20,5;1
0;3;7,300000191;27;12;1;1;0;0;0;1;20,5;1
0;3;7,300000191;31;17;1;3;0;0;0;1;20,5;1
0;3;7,300000191;44;16;1;4;1;0;0;1;20,5;1
0;3;7,300000191;46;16;1;3;1;0;0;1;20,5;1
1;2;7,300000191;37;9;1;3;1;0;0;1;20,5;0
0;3;4,199999809;29;17;1;2;1;1;0;0;21;1
0;3;4,199999809;44;16;1;4;0;1;0;0;21;1
0;3;4,199999809;33;16;1;5;0;1;0;0;21;1
0;3;4,199999809;32;16;1;5;0;1;0;0;21;1
0;3;4,199999809;30;14;0;1;1;1;0;0;21;1
1;3;4,199999809;27;17;0;1;1;1;0;0;21;1
0;3;4,199999809;25;16;0;1;1;1;0;0;21;1
0;3;4,199999809;25;12;0;5;1;1;0;0;21;1
0;3;4,199999809;47;18;1;4;1;1;0;0;21;1
0;3;4,199999809;57;16;1;2;1;1;0;0;21;1
0;3;4,199999809;55;16;1;3;1;1;0;0;21;1
0;3;4,199999809;26;12;1;1;1;1;0;0;21;1
0;3;4,300000191;51;9;1;1;1;0;1;0;25;1
0;3;7,199999809;59;14;0;1;1;0;0;1;16,5;1
0;3;7,199999809;26;15;1;2;0;0;0;1;16,5;1
0;3;7,199999809;26;12;1;2;0;0;0;1;16,5;1
0;1;7,199999809;51;16;1;3;0;0;0;1;16,5;0
0;3;6,699999809;26;15;1;3;0;0;0;1;23;1
0;3;6,699999809;41;10;1;8;1;0;0;1;23;1
0;3;6,699999809;28;13;1;4;1;0;0;1;23;1
0;3;7,699999809;25;12;1;3;1;0;0;1;21;1
0;3;7,699999809;40;11;1;4;1;0;0;1;21;1
1;3;7,699999809;26;12;0;3;1;0;0;1;21;1
0;3;4;26;15;0;1;1;0;1;0;38;1
0;3;4;51;12;1;2;1;0;1;0;38;1
0;3;4;36;12;1;4;1;0;1;0;38;1
0;3;4;33;9;1;7;1;0;1;0;38;1
0;3;4;33;12;1;4;1;0;1;0;38;1
0;3;4;58;8;1;5;1;0;1;0;38;1
0;3;4;31;12;1;7;1;0;1;0;38;1
0;3;4;55;8;1;2;1;0;1;0;38;1
0;3;4;30;14;1;2;1;0;1;0;38;1
0;3;3,299999952;53;16;1;2;1;1;0;0;26;1
0;3;3,299999952;39;16;1;4;1;1;0;0;26;1
0;1;6,800000191;54;12;1;2;1;0;1;0;20;0
0;3;6,800000191;43;11;1;2;1;0;1;0;20;1
0;3;6,800000191;34;16;1;5;1;0;1;0;20;1
0;3;6,800000191;31;12;1;3;0;0;1;0;20;1
0;3;6,800000191;31;12;1;2;0;0;1;0;20;1
0;3;6,800000191;45;12;1;4;1;0;1;0;20;1
0;3;6,800000191;32;12;0;1;1;0;1;0;20;1
0;3;6,800000191;45;12;1;3;1;0;1;0;20;1
0;3;6,800000191;43;12;1;3;1;0;1;0;20;1
0;3;6,800000191;32;16;0;1;1;0;1;0;20;1
0;3;6,800000191;50;12;1;4;1;0;1;0;20;1
0;3;6;38;12;1;1;1;0;1;0;14;1
0;3;6;35;12;1;4;1;0;1;0;14;1
0;3;6;33;13;1;5;1;0;1;0;14;1
0;1;6;58;12;1;2;1;0;1;0;14;0
0;3;6;35;10;1;6;1;0;1;0;14;1
1;3;6;28;13;1;1;1;0;1;0;14;1
1;3;6;54;12;1;2;1;0;1;0;14;1
0;3;6;41;12;1;5;1;0;1;0;14;1
0;3;6;32;10;1;6;1;0;1;0;14;1
0;3;3,299999952;42;5;0;2;1;1;0;0;26;1
0;1;5,699999809;45;7;1;2;1;0;1;0;13;0
0;3;5,699999809;25;15;1;2;1;0;1;0;13;1
0;3;5,699999809;31;12;1;4;1;0;1;0;13;1
0;3;5,699999809;32;16;1;3;1;0;1;0;13;1
0;3;5,699999809;54;12;1;3;1;0;1;0;13;1
0;2;5,699999809;29;12;1;2;1;0;1;0;13;0
0;3;5,699999809;37;16;1;4;1;0;1;0;13;1
0;3;5,699999809;45;16;1;4;1;0;1;0;13;1
1;3;5,699999809;57;12;1;2;1;0;1;0;13;1
0;3;5,699999809;31;12;0;1;1;0;1;0;13;1
0;3;5,699999809;30;16;0;1;1;0;1;0;13;1
0;3;5,699999809;29;16;0;1;1;0;1;0;13;1
0;3;5,699999809;32;12;0;1;1;0;1;0;13;1
0;3;5,699999809;36;16;1;1;1;0;1;0;13;1
0;3;5,699999809;26;12;0;1;1;0;1;0;13;1
0;3;5,699999809;48;12;1;2;1;0;1;0;13;1
0;3;5,699999809;37;13;1;4;1;0;1;0;13;1
0;3;5,699999809;27;19;1;4;0;0;1;0;13;1
0;3;5,699999809;25;16;0;1;1;0;1;0;13;1
0;3;5,699999809;26;12;1;5;1;0;1;0;13;1
0;3;5,699999809;27;14;1;2;1;0;1;0;13;1
0;3;5,699999809;27;13;1;3;1;0;1;0;13;1
0;3;5,699999809;29;18;1;3;0;0;1;0;13;1
0;3;5,699999809;55;12;0;1;1;0;1;0;13;1
0;3;5,699999809;38;13;1;5;1;0;1;0;13;1
0;3;5,699999809;26;11;1;3;1;0;1;0;13;1
0;3;5,699999809;35;15;1;5;1;0;1;0;13;1
0;3;5,699999809;35;12;1;4;1;0;1;0;13;1
0;3;5,699999809;26;12;0;1;1;0;1;0;13;1
0;3;3,599999905;36;14;1;8;0;0;0;1;2;1
0;3;3,599999905;49;11;1;1;1;0;0;1;2;1
0;3;3,599999905;33;13;1;5;1;0;0;1;2;1
0;3;3,599999905;55;11;1;2;1;0;0;1;2;1
0;3;5;33;10;1;1;1;0;0;1;24;1
0;3;5;28;16;0;1;1;0;0;1;24;1
1;3;5;41;12;1;1;1;0;0;1;24;1
0;3;5;51;10;1;3;1;0;0;1;24;1
0;3;5;57;12;1;3;0;0;0;1;24;1
0;3;5;38;12;1;4;0;0;0;1;24;1
0;3;5;30;12;0;3;0;0;0;1;24;1
0;3;3;31;16;0;4;1;1;0;0;26;1
0;3;3;39;16;1;4;1;1;0;0;26;1
0;3;7,599999905;40;18;1;1;1;0;1;0;21;1
0;3;7,599999905;52;12;1;2;1;0;1;0;21;1
0;3;7,599999905;39;18;1;4;1;0;1;0;21;1
0;3;7,599999905;39;14;1;4;1;0;1;0;21;1
0;3;7,599999905;33;15;1;3;1;0;1;0;21;1
0;3;7,599999905;25;14;1;2;1;0;1;0;21;1
0;3;7,599999905;39;16;1;5;0;0;1;0;21;1
0;3;7,599999905;45;18;1;4;1;0;1;0;21;1
0;3;7,599999905;50;18;1;2;1;0;1;0;21;1
0;3;7,599999905;40;10;1;2;0;0;1;0;21;1
0;3;5,300000191;29;12;0;1;1;0;0;0;10;1
0;3;5,300000191;40;16;1;5;1;0;0;0;10;1
0;3;5,300000191;49;12;1;2;1;0;0;0;10;1
0;3;5,300000191;32;5;0;1;1;0;0;0;10;1
0;3;5,300000191;30;6;0;3;1;0;0;0;10;1
0;3;5,300000191;42;2;1;1;1;0;0;0;10;1
0;3;5,300000191;53;1;1;1;1;0;0;0;10;1
0;3;5,300000191;52;0;0;1;1;0;0;0;10;1
0;3;5,300000191;49;2;1;1;1;0;0;0;10;1
0;3;5,300000191;30;11;1;5;1;0;0;0;10;1
0;3;5,099999905;46;14;1;4;1;1;0;0;18;1
0;3;5,099999905;54;12;1;3;1;1;0;0;18;1
0;3;5,099999905;57;12;1;2;1;1;0;0;18;1
0;3;5,099999905;30;12;0;1;1;1;0;0;18;1
1;3;5,099999905;53;12;1;1;1;1;0;0;18;1
0;3;5,099999905;36;8;1;1;1;1;0;0;18;1
0;1;5,099999905;36;12;0;4;1;1;0;0;18;0
0;3;5,099999905;29;13;1;3;1;1;0;0;18;1
1;3;5,099999905;39;10;1;4;1;1;0;0;18;1
0;3;5,099999905;37;16;1;4;1;1;0;0;18;1
0;3;5,099999905;25;17;1;3;1;1;0;0;18;1
0;1;5,099999905;54;6;1;3;1;1;0;0;18;0
1;3;5,099999905;30;12;1;3;1;1;0;0;18;1
0;3;5,099999905;43;11;1;4;1;1;0;0;18;1
0;3;4,199999809;26;16;0;1;1;1;0;0;21;1
1;3;4,199999809;38;16;1;1;1;1;0;0;21;1
0;2;4,199999809;35;16;1;4;1;1;0;0;21;0
0;3;4,199999809;44;14;1;2;1;1;0;0;21;1
0;3;4,199999809;33;13;1;2;1;1;0;0;21;1
0;3;4,199999809;26;16;1;2;1;1;0;0;21;1
0;3;4,199999809;50;12;1;3;1;1;0;0;21;1
0;2;4,199999809;49;12;1;3;0;1;0;0;21;0
0;1;5,300000191;26;12;0;3;1;0;0;0;10;0
1;3;5,300000191;37;15;1;1;1;0;0;0;10;1
0;3;5,300000191;57;10;0;1;0;0;0;0;10;1
1;3;5,300000191;37;16;1;2;1;0;0;0;10;1
0;3;5,300000191;38;12;1;5;1;0;0;0;10;1
0;3;5,300000191;35;12;1;6;1;0;0;0;10;1
0;3;5,300000191;45;18;1;4;0;0;0;0;10;1
0;3;5,300000191;40;14;1;4;1;0;0;0;10;1
0;3;5,300000191;55;8;1;3;0;0;0;0;10;1
0;3;5,300000191;36;18;1;1;1;0;0;0;10;1
1;3;5,300000191;33;16;0;1;0;0;0;0;10;1
0;3;5,300000191;36;17;1;4;0;0;0;0;10;1
0;3;5,300000191;51;12;1;3;1;0;0;0;10;1
0;3;5,300000191;58;12;1;2;1;0;0;0;10;1
0;1;5,300000191;57;16;1;2;1;0;0;0;10;0
0;3;5,300000191;29;15;0;2;0;0;0;0;10;1
0;3;5,300000191;44;16;0;1;0;0;0;0;10;1
0;3;5,300000191;36;13;0;1;0;0;0;0;10;1
0;3;5,300000191;39;12;1;1;1;0;0;0;10;1
0;3;5,300000191;30;14;1;2;1;0;0;0;10;1
0;3;5,300000191;35;12;1;2;1;0;0;0;10;1
0;3;5,300000191;28;12;0;1;1;0;0;0;10;1
0;3;5,300000191;53;17;1;2;0;0;0;0;10;1
0;3;5,300000191;32;16;1;3;0;0;0;0;10;1
0;3;5,300000191;37;18;1;2;1;0;0;0;10;1
0;1;5,300000191;35;5;0;7;1;0;0;0;10;0
0;3;5,300000191;43;6;1;1;1;0;0;0;10;1
0;3;5,300000191;40;17;1;2;1;0;0;0;10;1
0;3;5,300000191;49;18;1;1;1;0;0;0;10;1
0;3;5,300000191;36;12;1;3;1;0;0;0;10;1
0;3;5,300000191;49;12;1;1;0;0;0;0;10;1
0;1;5,300000191;26;12;1;2;1;0;0;0;10;0
0;3;5,300000191;56;12;1;2;0;0;0;0;10;1
0;3;5,300000191;33;15;1;5;1;0;0;0;10;1
0;3;5,300000191;43;14;0;1;0;0;0;0;10;1
0;3;6,699999809;36;10;1;2;1;0;0;1;23;1
1;1;6,699999809;32;10;1;2;1;0;0;1;23;0
0;3;5,300000191;40;16;1;4;1;0;0;0;10;1
0;3;5,300000191;26;13;1;2;1;0;0;0;10;1
0;1;5,300000191;33;12;1;1;1;0;0;0;10;0
0;3;5,300000191;56;14;1;2;1;0;0;0;10;1
1;3;5,300000191;35;12;0;1;1;0;0;0;10;1
1;3;5,300000191;28;13;1;4;0;0;0;0;10;1
0;3;5,300000191;50;10;1;4;1;0;0;0;10;1
0;3;5,300000191;30;0;1;6;1;0;0;0;10;1
0;3;5,300000191;36;12;1;1;1;0;0;0;10;1
0;3;5,300000191;38;12;1;6;1;0;0;0;10;1
1;3;5,300000191;58;14;1;1;1;0;0;0;10;1
0;3;5,300000191;36;16;0;1;1;0;0;0;10;1
0;3;5,300000191;56;12;1;2;1;0;0;0;10;1
0;3;5,300000191;43;12;1;2;1;0;0;0;10;1
0;3;5,300000191;27;12;0;1;1;0;0;0;10;1
0;3;5,300000191;41;12;1;2;1;0;0;0;10;1
0;3;5,300000191;36;16;1;4;1;0;0;0;10;1
0;3;5,300000191;26;11;0;2;1;0;0;0;10;1
0;3;6;29;10;1;4;1;0;1;0;14;1
0;3;6;48;12;1;2;1;0;1;0;14;1
0;3;6;46;12;1;2;1;0;1;0;14;1
0;3;6;37;12;0;1;1;0;1;0;14;1
0;1;6;46;12;1;2;1;0;1;0;14;0
0;3;6;36;8;1;13;1;0;1;0;14;1
0;3;6;42;16;1;4;1;0;1;0;14;1
0;3;6;28;13;1;3;1;0;1;0;14;1
0;3;6;46;10;1;2;1;0;1;0;14;1
0;1;6;57;2;1;3;1;0;1;0;14;0
0;3;6;54;9;1;2;1;0;1;0;14;1
0;2;6;31;11;1;4;1;0;1;0;14;0
0;3;6;34;18;1;1;1;0;1;0;14;1
0;1;6;25;18;0;1;1;0;1;0;14;0
1;3;6;25;18;0;1;1;0;1;0;14;1
0;3;6;31;12;0;1;0;0;1;0;14;1
0;3;6;39;13;1;1;0;0;1;0;14;1
0;3;6;59;6;1;2;0;0;1;0;14;1
0;3;6;51;19;1;3;0;0;1;0;14;1
0;3;6;46;12;1;4;1;0;1;0;14;1
0;3;6;37;12;0;1;1;0;1;0;14;1
0;3;6;46;14;1;3;1;0;1;0;14;1
0;1;6;57;8;1;2;1;0;1;0;14;0
1;3;6;41;18;1;2;1;0;1;0;14;1
0;3;6;48;12;1;5;1;0;1;0;14;1
0;3;6;26;12;0;1;1;0;1;0;14;1
